what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143828582
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143833729
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143837223
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143842272
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1237143844775
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1237143847688
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143849070
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143852339
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143854384
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143856351
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143858732
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143860754
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1237143862792
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143867608
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143868692
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordNext,1237143869049
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237143871554
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143871857
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143873381
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1237143876611
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1237143877158
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1237143878458
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1237143879135
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordNext,1237143879287
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1237143880943
