what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143991946
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143995945
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1237143996647
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144001018
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144001837
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144002320
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144009284
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144015320
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144016080
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1237144025481
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144028224
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144045029
executed,command,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.edit.text.openLocalFile,1237144045325
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144045587
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144073051
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144074295
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144080118
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144081831
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144120957
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1237144122665
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144123361
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144259648
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144281243
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144305715
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237144307405
