what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143882306
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143883356
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237143884278
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1237143886385
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1237143887560
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordNext,1237143887791
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143893126
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143896973
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1237143900079
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237143901676
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1237143903251
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1237143904489
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143911831
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143913141
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1237143914159
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143914683
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143915939
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143917840
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143919641
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1237143923006
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237143936785
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237143939488
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143939818
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143944231
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237143945979
