what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1237140372450
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140376593
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140380476
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140381670
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140384930
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140388892
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140389367
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1237140389876
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1237140390107
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1237140390394
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140392276
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140394422
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1237140394575
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1237140394770
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1237140396400
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140396792
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140398575
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140402306
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237140405241
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237140408303
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1237140408584
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1237140415566
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1237140415750
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1237140415903
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordNext,1237140416214
